,channel,clocks_per_click,control,data,denominator,frame_rate,frames,hours,key,minutes,name,notated_32nd_notes_per_beat,note,numerator,program,seconds,sub_frames,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
358,14.0,,,,,,,,,,,,43.0,,,,,,,40,note_on,,60.0,43.0,60.0,590,0.6145833333333334,480,14.0_0.0,Pizzicato Strings
359,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,590,0.6145833333333334,480,14.0_0.0,Pizzicato Strings
360,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,2915,3.0364583333333335,480,9.0_0.0,String Ensemble 1
361,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,2945,3.0677083333333335,480,9.0_0.0,String Ensemble 1
362,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,2995,3.1197916666666665,480,9.0_0.0,String Ensemble 1
363,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3025,3.1510416666666665,480,9.0_0.0,String Ensemble 1
364,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,3075,3.203125,480,9.0_0.0,String Ensemble 1
365,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3105,3.234375,480,9.0_0.0,String Ensemble 1
366,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_off,,60.0,43.0,60.0,590,0.6145833333333334,480,14.0_0.0,Pizzicato Strings
367,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,590,0.6145833333333334,480,14.0_0.0,Pizzicato Strings
368,14.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,630,0.65625,480,14.0_0.0,Pizzicato Strings
369,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,3115,3.2447916666666665,480,9.0_0.0,String Ensemble 1
370,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3145,3.2760416666666665,480,9.0_0.0,String Ensemble 1
371,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,3195,3.328125,480,9.0_0.0,String Ensemble 1
372,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3225,3.359375,480,9.0_0.0,String Ensemble 1
373,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,3275,3.4114583333333335,480,9.0_0.0,String Ensemble 1
374,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3305,3.4427083333333335,480,9.0_0.0,String Ensemble 1
375,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,630,0.65625,480,14.0_0.0,Pizzicato Strings
376,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_on,,60.0,72.0,60.0,515,0.5364583333333334,480,0.0_0.0,Flute
377,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,2210,2.3020833333333335,480,13.0_0.0,Pizzicato Strings
378,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,630,0.65625,480,14.0_0.0,Pizzicato Strings
379,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,3315,3.453125,480,9.0_0.0,String Ensemble 1
380,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3345,3.484375,480,9.0_0.0,String Ensemble 1
381,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,2370,2.46875,480,13.0_0.0,Pizzicato Strings
382,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,630,0.65625,480,14.0_0.0,Pizzicato Strings
383,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,3395,3.5364583333333335,480,9.0_0.0,String Ensemble 1
384,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3425,3.5677083333333335,480,9.0_0.0,String Ensemble 1
385,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,3475,3.6197916666666665,480,9.0_0.0,String Ensemble 1
386,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3505,3.6510416666666665,480,9.0_0.0,String Ensemble 1
387,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,3555,3.703125,480,9.0_0.0,String Ensemble 1
388,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3585,3.734375,480,9.0_0.0,String Ensemble 1
389,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,2410,2.5104166666666665,480,13.0_0.0,Pizzicato Strings
390,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,2410,2.5104166666666665,480,13.0_0.0,Pizzicato Strings
391,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,3595,3.7447916666666665,480,9.0_0.0,String Ensemble 1
392,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3625,3.7760416666666665,480,9.0_0.0,String Ensemble 1
393,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,2570,2.6770833333333335,480,13.0_0.0,Pizzicato Strings
394,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,2570,2.6770833333333335,480,13.0_0.0,Pizzicato Strings
395,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_off,,60.0,72.0,60.0,555,0.578125,480,0.0_0.0,Flute
396,0.0,,,,,,,,,,,,71.0,,,,,,,0,note_on,,60.0,71.0,60.0,555,0.578125,480,0.0_0.0,Flute
397,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,3635,3.7864583333333335,480,9.0_0.0,String Ensemble 1
398,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3665,3.8177083333333335,480,9.0_0.0,String Ensemble 1
399,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,3715,3.8697916666666665,480,9.0_0.0,String Ensemble 1
400,0.0,,,,,,,,,,,,71.0,,,,,,,30,note_off,,60.0,71.0,60.0,585,0.609375,480,0.0_0.0,Flute
401,0.0,,,,,,,,,,,,72.0,,,,,,,0,note_on,,60.0,72.0,60.0,585,0.609375,480,0.0_0.0,Flute
402,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,3715,3.8697916666666665,480,9.0_0.0,String Ensemble 1
403,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,3765,3.921875,480,9.0_0.0,String Ensemble 1
404,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3795,3.953125,480,9.0_0.0,String Ensemble 1
405,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_off,,60.0,72.0,60.0,625,0.6510416666666666,480,0.0_0.0,Flute
406,0.0,,,,,,,,,,,,74.0,,,,,,,0,note_on,,60.0,74.0,60.0,625,0.6510416666666666,480,0.0_0.0,Flute
407,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_on,,60.0,43.0,60.0,630,0.65625,480,14.0_0.0,Pizzicato Strings
408,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,630,0.65625,480,14.0_0.0,Pizzicato Strings
409,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,3805,3.9635416666666665,480,9.0_0.0,String Ensemble 1
410,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3835,3.9947916666666665,480,9.0_0.0,String Ensemble 1
411,0.0,,,,,,,,,,,,74.0,,,,,,,80,note_off,,60.0,74.0,60.0,705,0.734375,480,0.0_0.0,Flute
412,0.0,,,,,,,,,,,,72.0,,,,,,,0,note_on,,60.0,72.0,60.0,705,0.734375,480,0.0_0.0,Flute
413,14.0,,,,,,,,,,,,43.0,,,,,,,80,note_off,,60.0,43.0,60.0,710,0.7395833333333334,480,14.0_0.0,Pizzicato Strings
414,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,710,0.7395833333333334,480,14.0_0.0,Pizzicato Strings
415,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_off,,60.0,72.0,60.0,745,0.7760416666666666,480,0.0_0.0,Flute
416,0.0,,,,,,,,,,,,71.0,,,,,,,0,note_on,,60.0,71.0,60.0,745,0.7760416666666666,480,0.0_0.0,Flute
417,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,3845,4.005208333333333,480,9.0_1.0,String Ensemble 1
418,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3875,4.036458333333333,480,9.0_1.0,String Ensemble 1
419,0.0,,,,,,,,,,,,71.0,,,,,,,80,note_off,,60.0,71.0,60.0,825,0.859375,480,0.0_0.0,Flute
420,0.0,,,,,,,,,,,,69.0,,,,,,,0,note_on,,60.0,69.0,60.0,825,0.859375,480,0.0_0.0,Flute
421,0.0,,,,,,,,,,,,69.0,,,,,,,120,note_off,,60.0,69.0,60.0,945,0.984375,480,0.0_0.0,Flute
422,0.0,,,,,,,,,,,,72.0,,,,,,,0,note_on,,60.0,72.0,60.0,945,0.984375,480,0.0_0.0,Flute
423,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,2570,2.6770833333333335,480,13.0_0.0,Pizzicato Strings
424,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,710,0.7395833333333334,480,14.0_0.0,Pizzicato Strings
425,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,3885,4.046875,480,9.0_1.0,String Ensemble 1
426,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3915,4.078125,480,9.0_1.0,String Ensemble 1
427,0.0,,,,,,,,,,,,72.0,,,,,,,160,note_off,,60.0,72.0,60.0,1105,1.1510416666666667,480,0.0_0.0,Flute
428,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,2570,2.6770833333333335,480,13.0_0.0,Pizzicato Strings
429,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,710,0.7395833333333334,480,14.0_0.0,Pizzicato Strings
430,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_on,,60.0,72.0,60.0,1145,1.1927083333333333,480,0.0_0.0,Flute
431,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,3925,4.088541666666667,480,9.0_1.0,String Ensemble 1
432,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,3955,4.119791666666667,480,9.0_1.0,String Ensemble 1
433,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4005,4.171875,480,9.0_1.0,String Ensemble 1
434,0.0,,,,,,,,,,,,72.0,,,,,,,30,note_off,,60.0,72.0,60.0,1175,1.2239583333333333,480,0.0_0.0,Flute
435,0.0,,,,,,,,,,,,69.0,,,,,,,0,note_on,,60.0,69.0,60.0,1175,1.2239583333333333,480,0.0_0.0,Flute
436,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,4005,4.171875,480,9.0_1.0,String Ensemble 1
437,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4055,4.223958333333333,480,9.0_1.0,String Ensemble 1
438,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4085,4.255208333333333,480,9.0_1.0,String Ensemble 1
439,0.0,,,,,,,,,,,,69.0,,,,,,,40,note_off,,60.0,69.0,60.0,1215,1.265625,480,0.0_0.0,Flute
440,0.0,,,,,,,,,,,,72.0,,,,,,,0,note_on,,60.0,72.0,60.0,1215,1.265625,480,0.0_0.0,Flute
441,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,2570,2.6770833333333335,480,13.0_0.0,Pizzicato Strings
442,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,2570,2.6770833333333335,480,13.0_0.0,Pizzicato Strings
443,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,4095,4.265625,480,9.0_1.0,String Ensemble 1
444,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4125,4.296875,480,9.0_1.0,String Ensemble 1
445,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,2730,2.84375,480,13.0_0.0,Pizzicato Strings
446,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,2730,2.84375,480,13.0_0.0,Pizzicato Strings
447,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4175,4.348958333333333,480,9.0_1.0,String Ensemble 1
448,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4205,4.380208333333333,480,9.0_1.0,String Ensemble 1
449,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4255,4.432291666666667,480,9.0_1.0,String Ensemble 1
450,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4285,4.463541666666667,480,9.0_1.0,String Ensemble 1
451,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4335,4.515625,480,9.0_1.0,String Ensemble 1
452,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4365,4.546875,480,9.0_1.0,String Ensemble 1
453,14.0,,,,,,,,,,,,43.0,,,,,,,40,note_on,,60.0,43.0,60.0,750,0.78125,480,14.0_0.0,Pizzicato Strings
454,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,750,0.78125,480,14.0_0.0,Pizzicato Strings
455,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,4375,4.557291666666667,480,9.0_1.0,String Ensemble 1
456,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4405,4.588541666666667,480,9.0_1.0,String Ensemble 1
457,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4455,4.640625,480,9.0_1.0,String Ensemble 1
458,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4485,4.671875,480,9.0_1.0,String Ensemble 1
459,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4535,4.723958333333333,480,9.0_1.0,String Ensemble 1
460,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4565,4.755208333333333,480,9.0_1.0,String Ensemble 1
461,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_off,,60.0,43.0,60.0,750,0.78125,480,14.0_0.0,Pizzicato Strings
462,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,750,0.78125,480,14.0_0.0,Pizzicato Strings
463,0.0,,,,,,,,,,,,72.0,,,,,,,20,note_off,,60.0,72.0,60.0,1235,1.2864583333333333,480,0.0_0.0,Flute
464,0.0,,,,,,,,,,,,71.0,,,,,,,20,note_on,,60.0,71.0,60.0,1255,1.3072916666666667,480,0.0_0.0,Flute
465,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,750,0.78125,480,14.0_0.0,Pizzicato Strings
466,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,4575,4.765625,480,9.0_1.0,String Ensemble 1
467,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4605,4.796875,480,9.0_1.0,String Ensemble 1
468,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4655,4.848958333333333,480,9.0_1.0,String Ensemble 1
469,0.0,,,,,,,,,,,,71.0,,,,,,,30,note_off,,60.0,71.0,60.0,1285,1.3385416666666667,480,0.0_0.0,Flute
470,0.0,,,,,,,,,,,,72.0,,,,,,,0,note_on,,60.0,72.0,60.0,1285,1.3385416666666667,480,0.0_0.0,Flute
471,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,4655,4.848958333333333,480,9.0_1.0,String Ensemble 1
472,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4705,4.901041666666667,480,9.0_1.0,String Ensemble 1
473,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4735,4.932291666666667,480,9.0_1.0,String Ensemble 1
474,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,750,0.78125,480,14.0_0.0,Pizzicato Strings
475,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_off,,60.0,72.0,60.0,1325,1.3802083333333333,480,0.0_0.0,Flute
476,0.0,,,,,,,,,,,,69.0,,,,,,,0,note_on,,60.0,69.0,60.0,1325,1.3802083333333333,480,0.0_0.0,Flute
477,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,2730,2.84375,480,13.0_0.0,Pizzicato Strings
478,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,750,0.78125,480,14.0_0.0,Pizzicato Strings
479,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,4745,4.942708333333333,480,9.0_1.0,String Ensemble 1
480,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4775,4.973958333333333,480,9.0_1.0,String Ensemble 1
481,0.0,,,,,,,,,,,,69.0,,,,,,,80,note_off,,60.0,69.0,60.0,1405,1.4635416666666667,480,0.0_0.0,Flute
482,0.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,1405,1.4635416666666667,480,0.0_0.0,Flute
483,13.0,,,,,,,,,,,,55.0,,,,,,,80,note_off,,60.0,55.0,60.0,2810,2.9270833333333335,480,13.0_0.0,Pizzicato Strings
484,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,750,0.78125,480,14.0_0.0,Pizzicato Strings
485,0.0,,,,,,,,,,,,67.0,,,,,,,40,note_off,,60.0,67.0,60.0,1445,1.5052083333333333,480,0.0_0.0,Flute
486,0.0,,,,,,,,,,,,64.0,,,,,,,0,note_on,,60.0,64.0,60.0,1445,1.5052083333333333,480,0.0_0.0,Flute
487,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,4785,4.984375,480,9.0_1.0,String Ensemble 1
488,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4815,5.015625,480,9.0_1.0,String Ensemble 1
489,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4865,5.067708333333333,480,9.0_1.0,String Ensemble 1
490,0.0,,,,,,,,,,,,64.0,,,,,,,30,note_off,,60.0,64.0,60.0,1475,1.5364583333333333,480,0.0_0.0,Flute
491,0.0,,,,,,,,,,,,65.0,,,,,,,0,note_on,,60.0,65.0,60.0,1475,1.5364583333333333,480,0.0_0.0,Flute
492,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,4865,5.067708333333333,480,9.0_1.0,String Ensemble 1
493,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,4915,5.119791666666667,480,9.0_1.0,String Ensemble 1
494,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4945,5.151041666666667,480,9.0_1.0,String Ensemble 1
495,0.0,,,,,,,,,,,,65.0,,,,,,,40,note_off,,60.0,65.0,60.0,1515,1.578125,480,0.0_0.0,Flute
496,0.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,1515,1.578125,480,0.0_0.0,Flute
497,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,2810,2.9270833333333335,480,13.0_0.0,Pizzicato Strings
498,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,2810,2.9270833333333335,480,13.0_0.0,Pizzicato Strings
499,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,4955,5.161458333333333,480,9.0_1.0,String Ensemble 1
500,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,4985,5.192708333333333,480,9.0_1.0,String Ensemble 1
501,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,2970,3.09375,480,13.0_0.0,Pizzicato Strings
502,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,2970,3.09375,480,13.0_0.0,Pizzicato Strings
503,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,5035,5.244791666666667,480,9.0_1.0,String Ensemble 1
504,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,5065,5.276041666666667,480,9.0_1.0,String Ensemble 1
505,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,5115,5.328125,480,9.0_1.0,String Ensemble 1
506,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,5145,5.359375,480,9.0_1.0,String Ensemble 1
507,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,5195,5.411458333333333,480,9.0_1.0,String Ensemble 1
508,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,5225,5.442708333333333,480,9.0_1.0,String Ensemble 1
509,14.0,,,,,,,,,,,,43.0,,,,,,,40,note_on,,60.0,43.0,60.0,790,0.8229166666666666,480,14.0_0.0,Pizzicato Strings
510,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,790,0.8229166666666666,480,14.0_0.0,Pizzicato Strings
511,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,5235,5.453125,480,9.0_1.0,String Ensemble 1
512,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,5265,5.484375,480,9.0_1.0,String Ensemble 1
513,14.0,,,,,,,,,,,,43.0,,,,,,,160,note_off,,60.0,43.0,60.0,950,0.9895833333333334,480,14.0_0.0,Pizzicato Strings
514,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,950,0.9895833333333334,480,14.0_0.0,Pizzicato Strings
515,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,5315,5.536458333333333,480,9.0_1.0,String Ensemble 1
516,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,5345,5.567708333333333,480,9.0_1.0,String Ensemble 1
517,13.0,,,,,,,,,,,,55.0,,,,,,,200,note_on,,60.0,55.0,60.0,3170,3.3020833333333335,480,13.0_0.0,Pizzicato Strings
518,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,950,0.9895833333333334,480,14.0_0.0,Pizzicato Strings
519,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,5355,5.578125,480,9.0_1.0,String Ensemble 1
520,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,5385,5.609375,480,9.0_1.0,String Ensemble 1
521,0.0,,,,,,,,,,,,67.0,,,,,,,65,note_off,,60.0,67.0,60.0,1580,1.6458333333333333,480,0.0_0.0,Flute
522,0.0,,,,,,,,,,,,65.0,,,,,,,15,note_on,,60.0,65.0,60.0,1595,1.6614583333333333,480,0.0_0.0,Flute
523,13.0,,,,,,,,,,,,55.0,,,,,,,80,note_off,,60.0,55.0,60.0,3250,3.3854166666666665,480,13.0_0.0,Pizzicato Strings
524,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,950,0.9895833333333334,480,14.0_0.0,Pizzicato Strings
525,0.0,,,,,,,,,,,,65.0,,,,,,,40,note_off,,60.0,65.0,60.0,1635,1.703125,480,0.0_0.0,Flute
526,0.0,,,,,,,,,,,,64.0,,,,,,,0,note_on,,60.0,64.0,60.0,1635,1.703125,480,0.0_0.0,Flute
527,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,5395,5.619791666666667,480,9.0_1.0,String Ensemble 1
528,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,5425,5.651041666666667,480,9.0_1.0,String Ensemble 1
529,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,5475,5.703125,480,9.0_1.0,String Ensemble 1
530,0.0,,,,,,,,,,,,64.0,,,,,,,30,note_off,,60.0,64.0,60.0,1665,1.734375,480,0.0_0.0,Flute
531,0.0,,,,,,,,,,,,62.0,,,,,,,0,note_on,,60.0,62.0,60.0,1665,1.734375,480,0.0_0.0,Flute
532,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,5475,5.703125,480,9.0_1.0,String Ensemble 1
533,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,5525,5.755208333333333,480,9.0_1.0,String Ensemble 1
534,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,5555,5.786458333333333,480,9.0_1.0,String Ensemble 1
535,0.0,,,,,,,,,,,,62.0,,,,,,,40,note_off,,60.0,62.0,60.0,1705,1.7760416666666667,480,0.0_0.0,Flute
