,channel,clocks_per_click,control,data,denominator,frame_rate,frames,hours,key,minutes,name,notated_32nd_notes_per_beat,note,numerator,program,seconds,sub_frames,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
713,13.0,,,,,,,,,,,,55.0,,,,,,,200,note_on,,60.0,55.0,60.0,4450,4.635416666666667,480,13.0_1.0,Pizzicato Strings
714,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,1270,1.3229166666666667,480,14.0_0.0,Pizzicato Strings
715,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,8275,8.619791666666666,480,9.0_2.0,String Ensemble 1
716,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8305,8.651041666666666,480,9.0_2.0,String Ensemble 1
717,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,4610,4.802083333333333,480,13.0_1.0,Pizzicato Strings
718,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,1270,1.3229166666666667,480,14.0_0.0,Pizzicato Strings
719,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8355,8.703125,480,9.0_2.0,String Ensemble 1
720,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8385,8.734375,480,9.0_2.0,String Ensemble 1
721,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8435,8.786458333333334,480,9.0_2.0,String Ensemble 1
722,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8465,8.817708333333334,480,9.0_2.0,String Ensemble 1
723,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8515,8.869791666666666,480,9.0_2.0,String Ensemble 1
724,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8545,8.901041666666666,480,9.0_2.0,String Ensemble 1
725,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,4650,4.84375,480,13.0_1.0,Pizzicato Strings
726,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,4650,4.84375,480,13.0_1.0,Pizzicato Strings
727,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,8555,8.911458333333334,480,9.0_2.0,String Ensemble 1
728,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8585,8.942708333333334,480,9.0_2.0,String Ensemble 1
729,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,4810,5.010416666666667,480,13.0_1.0,Pizzicato Strings
730,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,4810,5.010416666666667,480,13.0_1.0,Pizzicato Strings
731,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8635,8.994791666666666,480,9.0_2.0,String Ensemble 1
732,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8665,9.026041666666666,480,9.0_2.0,String Ensemble 1
733,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8715,9.078125,480,9.0_2.0,String Ensemble 1
734,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8745,9.109375,480,9.0_2.0,String Ensemble 1
735,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8795,9.161458333333334,480,9.0_2.0,String Ensemble 1
736,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8825,9.192708333333334,480,9.0_2.0,String Ensemble 1
737,14.0,,,,,,,,,,,,43.0,,,,,,,40,note_on,,60.0,43.0,60.0,1310,1.3645833333333333,480,14.0_0.0,Pizzicato Strings
738,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,1310,1.3645833333333333,480,14.0_0.0,Pizzicato Strings
739,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,8835,9.203125,480,9.0_2.0,String Ensemble 1
740,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8865,9.234375,480,9.0_2.0,String Ensemble 1
741,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8915,9.286458333333334,480,9.0_2.0,String Ensemble 1
742,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8945,9.317708333333334,480,9.0_2.0,String Ensemble 1
743,0.0,,,,,,,,,,,,67.0,,,,,,,10,note_off,,60.0,67.0,60.0,2765,2.8802083333333335,480,0.0_0.0,Flute
744,9.0,,,,,,,,,,,,40.0,,,,,,,40,note_on,,10.0,40.0,10.0,8985,9.359375,480,9.0_2.0,String Ensemble 1
745,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9015,9.390625,480,9.0_2.0,String Ensemble 1
746,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_off,,60.0,43.0,60.0,1310,1.3645833333333333,480,14.0_0.0,Pizzicato Strings
747,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1310,1.3645833333333333,480,14.0_0.0,Pizzicato Strings
748,14.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,1350,1.40625,480,14.0_0.0,Pizzicato Strings
749,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9025,9.401041666666666,480,9.0_2.0,String Ensemble 1
750,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9055,9.432291666666666,480,9.0_2.0,String Ensemble 1
751,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9105,9.484375,480,9.0_2.0,String Ensemble 1
752,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9135,9.515625,480,9.0_2.0,String Ensemble 1
753,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9185,9.567708333333334,480,9.0_2.0,String Ensemble 1
754,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9215,9.598958333333334,480,9.0_2.0,String Ensemble 1
755,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1350,1.40625,480,14.0_0.0,Pizzicato Strings
756,0.0,,,,,,,,,,,,74.0,,,,,,,40,note_on,,60.0,74.0,60.0,2805,2.921875,480,0.0_0.0,Flute
757,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,4810,5.010416666666667,480,13.0_1.0,Pizzicato Strings
758,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,1350,1.40625,480,14.0_0.0,Pizzicato Strings
759,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9225,9.609375,480,9.0_2.0,String Ensemble 1
760,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9255,9.640625,480,9.0_2.0,String Ensemble 1
761,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,4970,5.177083333333333,480,13.0_1.0,Pizzicato Strings
762,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,1350,1.40625,480,14.0_0.0,Pizzicato Strings
763,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9305,9.692708333333334,480,9.0_2.0,String Ensemble 1
764,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9335,9.723958333333334,480,9.0_2.0,String Ensemble 1
765,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9385,9.776041666666666,480,9.0_2.0,String Ensemble 1
766,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9415,9.807291666666666,480,9.0_2.0,String Ensemble 1
767,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9465,9.859375,480,9.0_2.0,String Ensemble 1
768,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9495,9.890625,480,9.0_2.0,String Ensemble 1
769,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,5010,5.21875,480,13.0_1.0,Pizzicato Strings
770,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,5010,5.21875,480,13.0_1.0,Pizzicato Strings
771,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9505,9.901041666666666,480,9.0_2.0,String Ensemble 1
772,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9535,9.932291666666666,480,9.0_2.0,String Ensemble 1
773,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,5170,5.385416666666667,480,13.0_1.0,Pizzicato Strings
774,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,5170,5.385416666666667,480,13.0_1.0,Pizzicato Strings
775,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9585,9.984375,480,9.0_2.0,String Ensemble 1
776,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9615,10.015625,480,9.0_2.0,String Ensemble 1
777,0.0,,,,,,,,,,,,74.0,,,,,,,40,note_off,,60.0,74.0,60.0,2845,2.9635416666666665,480,0.0_0.0,Flute
778,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9625,10.026041666666666,480,9.0_2.0,String Ensemble 1
779,0.0,,,,,,,,,,,,72.0,,,,,,,30,note_on,,60.0,72.0,60.0,2875,2.9947916666666665,480,0.0_0.0,Flute
780,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,9625,10.026041666666666,480,9.0_2.0,String Ensemble 1
781,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9675,10.078125,480,9.0_2.0,String Ensemble 1
782,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9705,10.109375,480,9.0_2.0,String Ensemble 1
783,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_off,,60.0,72.0,60.0,2915,3.0364583333333335,480,0.0_0.0,Flute
784,0.0,,,,,,,,,,,,71.0,,,,,,,0,note_on,,60.0,71.0,60.0,2915,3.0364583333333335,480,0.0_0.0,Flute
785,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_on,,60.0,43.0,60.0,1350,1.40625,480,14.0_0.0,Pizzicato Strings
786,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,1350,1.40625,480,14.0_0.0,Pizzicato Strings
787,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9715,10.119791666666666,480,9.0_2.0,String Ensemble 1
788,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9745,10.151041666666666,480,9.0_2.0,String Ensemble 1
789,0.0,,,,,,,,,,,,71.0,,,,,,,80,note_off,,60.0,71.0,60.0,2995,3.1197916666666665,480,0.0_0.0,Flute
790,0.0,,,,,,,,,,,,69.0,,,,,,,0,note_on,,60.0,69.0,60.0,2995,3.1197916666666665,480,0.0_0.0,Flute
791,14.0,,,,,,,,,,,,43.0,,,,,,,80,note_off,,60.0,43.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
792,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
793,0.0,,,,,,,,,,,,69.0,,,,,,,40,note_off,,60.0,69.0,60.0,3035,3.1614583333333335,480,0.0_0.0,Flute
794,0.0,,,,,,,,,,,,71.0,,,,,,,0,note_on,,60.0,71.0,60.0,3035,3.1614583333333335,480,0.0_0.0,Flute
795,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9755,10.161458333333334,480,9.0_2.0,String Ensemble 1
796,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9785,10.192708333333334,480,9.0_2.0,String Ensemble 1
797,0.0,,,,,,,,,,,,71.0,,,,,,,80,note_off,,60.0,71.0,60.0,3115,3.2447916666666665,480,0.0_0.0,Flute
798,0.0,,,,,,,,,,,,72.0,,,,,,,0,note_on,,60.0,72.0,60.0,3115,3.2447916666666665,480,0.0_0.0,Flute
799,0.0,,,,,,,,,,,,72.0,,,,,,,120,note_off,,60.0,72.0,60.0,3235,3.3697916666666665,480,0.0_0.0,Flute
800,0.0,,,,,,,,,,,,74.0,,,,,,,0,note_on,,60.0,74.0,60.0,3235,3.3697916666666665,480,0.0_0.0,Flute
801,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,5170,5.385416666666667,480,13.0_1.0,Pizzicato Strings
802,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
803,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9795,10.203125,480,9.0_2.0,String Ensemble 1
804,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9825,10.234375,480,9.0_2.0,String Ensemble 1
805,0.0,,,,,,,,,,,,74.0,,,,,,,80,note_off,,60.0,74.0,60.0,3315,3.453125,480,0.0_0.0,Flute
806,0.0,,,,,,,,,,,,72.0,,,,,,,0,note_on,,60.0,72.0,60.0,3315,3.453125,480,0.0_0.0,Flute
807,13.0,,,,,,,,,,,,55.0,,,,,,,80,note_off,,60.0,55.0,60.0,5250,5.46875,480,13.0_1.0,Pizzicato Strings
808,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
809,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_off,,60.0,72.0,60.0,3355,3.4947916666666665,480,0.0_0.0,Flute
810,0.0,,,,,,,,,,,,71.0,,,,,,,0,note_on,,60.0,71.0,60.0,3355,3.4947916666666665,480,0.0_0.0,Flute
811,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9835,10.244791666666666,480,9.0_2.0,String Ensemble 1
812,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9865,10.276041666666666,480,9.0_2.0,String Ensemble 1
813,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9915,10.328125,480,9.0_2.0,String Ensemble 1
814,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9945,10.359375,480,9.0_2.0,String Ensemble 1
815,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9995,10.411458333333334,480,9.0_2.0,String Ensemble 1
816,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10025,10.442708333333334,480,9.0_2.0,String Ensemble 1
817,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,5290,5.510416666666667,480,13.0_1.0,Pizzicato Strings
818,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,5290,5.510416666666667,480,13.0_1.0,Pizzicato Strings
819,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10035,10.453125,480,9.0_2.0,String Ensemble 1
820,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10065,10.484375,480,9.0_2.0,String Ensemble 1
821,0.0,,,,,,,,,,,,71.0,,,,,,,50,note_off,,60.0,71.0,60.0,3405,3.546875,480,0.0_0.0,Flute
822,0.0,,,,,,,,,,,,72.0,,,,,,,30,note_on,,60.0,72.0,60.0,3435,3.578125,480,0.0_0.0,Flute
823,13.0,,,,,,,,,,,,55.0,,,,,,,80,note_off,,60.0,55.0,60.0,5370,5.59375,480,13.0_1.0,Pizzicato Strings
824,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,5370,5.59375,480,13.0_1.0,Pizzicato Strings
825,0.0,,,,,,,,,,,,72.0,,,,,,,40,note_off,,60.0,72.0,60.0,3475,3.6197916666666665,480,0.0_0.0,Flute
826,0.0,,,,,,,,,,,,71.0,,,,,,,0,note_on,,60.0,71.0,60.0,3475,3.6197916666666665,480,0.0_0.0,Flute
827,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10075,10.494791666666666,480,9.0_2.0,String Ensemble 1
828,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10105,10.526041666666666,480,9.0_2.0,String Ensemble 1
829,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,10155,10.578125,480,9.0_2.0,String Ensemble 1
830,0.0,,,,,,,,,,,,71.0,,,,,,,30,note_off,,60.0,71.0,60.0,3505,3.6510416666666665,480,0.0_0.0,Flute
831,0.0,,,,,,,,,,,,69.0,,,,,,,0,note_on,,60.0,69.0,60.0,3505,3.6510416666666665,480,0.0_0.0,Flute
832,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,10155,10.578125,480,9.0_2.0,String Ensemble 1
833,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,10205,10.630208333333334,480,9.0_2.0,String Ensemble 1
834,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10235,10.661458333333334,480,9.0_2.0,String Ensemble 1
835,0.0,,,,,,,,,,,,69.0,,,,,,,40,note_off,,60.0,69.0,60.0,3545,3.6927083333333335,480,0.0_0.0,Flute
836,0.0,,,,,,,,,,,,72.0,,,,,,,0,note_on,,60.0,72.0,60.0,3545,3.6927083333333335,480,0.0_0.0,Flute
837,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_on,,60.0,43.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
838,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
839,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10245,10.671875,480,9.0_2.0,String Ensemble 1
840,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10275,10.703125,480,9.0_2.0,String Ensemble 1
841,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,10325,10.755208333333334,480,9.0_2.0,String Ensemble 1
842,0.0,,,,,,,,,,,,72.0,,,,,,,30,note_off,,60.0,72.0,60.0,3575,3.7239583333333335,480,0.0_0.0,Flute
843,0.0,,,,,,,,,,,,71.0,,,,,,,0,note_on,,60.0,71.0,60.0,3575,3.7239583333333335,480,0.0_0.0,Flute
844,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,10325,10.755208333333334,480,9.0_2.0,String Ensemble 1
845,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,10375,10.807291666666666,480,9.0_2.0,String Ensemble 1
846,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10405,10.838541666666666,480,9.0_2.0,String Ensemble 1
847,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_off,,60.0,43.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
848,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
849,0.0,,,,,,,,,,,,71.0,,,,,,,40,note_off,,60.0,71.0,60.0,3615,3.765625,480,0.0_0.0,Flute
850,0.0,,,,,,,,,,,,69.0,,,,,,,0,note_on,,60.0,69.0,60.0,3615,3.765625,480,0.0_0.0,Flute
851,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
852,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10415,10.848958333333334,480,9.0_2.0,String Ensemble 1
853,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10445,10.880208333333334,480,9.0_2.0,String Ensemble 1
854,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,10495,10.932291666666666,480,9.0_2.0,String Ensemble 1
855,0.0,,,,,,,,,,,,69.0,,,,,,,30,note_off,,60.0,69.0,60.0,3645,3.796875,480,0.0_0.0,Flute
856,0.0,,,,,,,,,,,,65.0,,,,,,,0,note_on,,60.0,65.0,60.0,3645,3.796875,480,0.0_0.0,Flute
857,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,10495,10.932291666666666,480,9.0_2.0,String Ensemble 1
858,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,10545,10.984375,480,9.0_2.0,String Ensemble 1
859,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10575,11.015625,480,9.0_2.0,String Ensemble 1
860,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
861,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,5410,5.635416666666667,480,13.0_1.0,Pizzicato Strings
862,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
863,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10585,11.026041666666666,480,9.0_2.0,String Ensemble 1
864,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10615,11.057291666666666,480,9.0_2.0,String Ensemble 1
865,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,5570,5.802083333333333,480,13.0_1.0,Pizzicato Strings
866,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,1430,1.4895833333333333,480,14.0_0.0,Pizzicato Strings
867,0.0,,,,,,,,,,,,65.0,,,,,,,5,note_off,,60.0,65.0,60.0,3650,3.8020833333333335,480,0.0_0.0,Flute
868,0.0,,,,,,,,,,,,65.0,,,,,,,35,note_on,,60.0,65.0,60.0,3685,3.8385416666666665,480,0.0_0.0,Flute
869,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10625,11.067708333333334,480,9.0_2.0,String Ensemble 1
870,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10655,11.098958333333334,480,9.0_2.0,String Ensemble 1
871,0.0,,,,,,,,,,,,65.0,,,,,,,40,note_off,,60.0,65.0,60.0,3725,3.8802083333333335,480,0.0_0.0,Flute
872,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10665,11.109375,480,9.0_2.0,String Ensemble 1
873,0.0,,,,,,,,,,,,65.0,,,,,,,30,note_on,,60.0,65.0,60.0,3755,3.9114583333333335,480,0.0_0.0,Flute
874,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,10665,11.109375,480,9.0_2.0,String Ensemble 1
875,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,10715,11.161458333333334,480,9.0_2.0,String Ensemble 1
876,0.0,,,,,,,,,,,,65.0,,,,,,,30,note_off,,60.0,65.0,60.0,3785,3.9427083333333335,480,0.0_0.0,Flute
877,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,10715,11.161458333333334,480,9.0_2.0,String Ensemble 1
878,0.0,,,,,,,,,,,,65.0,,,,,,,40,note_on,,60.0,65.0,60.0,3825,3.984375,480,0.0_0.0,Flute
879,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,5570,5.802083333333333,480,13.0_1.0,Pizzicato Strings
880,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,5570,5.802083333333333,480,13.0_1.0,Pizzicato Strings
881,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10725,11.171875,480,9.0_2.0,String Ensemble 1
882,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10755,11.203125,480,9.0_2.0,String Ensemble 1
883,0.0,,,,,,,,,,,,65.0,,,,,,,160,note_off,,60.0,65.0,60.0,3985,4.151041666666667,480,0.0_1.0,Flute
884,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,5570,5.802083333333333,480,13.0_1.0,Pizzicato Strings
885,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,5570,5.802083333333333,480,13.0_1.0,Pizzicato Strings
886,0.0,,,,,,,,,,,,69.0,,,,,,,40,note_on,,60.0,69.0,60.0,4025,4.192708333333333,480,0.0_1.0,Flute
887,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,10765,11.213541666666666,480,9.0_2.0,String Ensemble 1
888,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,10795,11.244791666666666,480,9.0_2.0,String Ensemble 1
889,,,,,,,,,,,,,,,,,,,,0,end_of_track,,,,,4549045872,4738589.45,480,nan_1184647.0,
